"","RegionID","YearBuilt","CountStructures"
"290","762636","1965",22
"291","180286","1965",21
"292","180286","1973",21
"293","180286","1991",21
"294","181226","1962",21
"295","182101","1960",21
"296","182287","1947",21
"297","182287","1948",21
"298","182287","1954",21
"299","182683","2007",21
"300","184182","1991",21
"301","262965","2002",21
"302","180286","1977",20
"303","180286","1992",20
"304","182081","1930",20
"305","182287","1973",20
"306","182408","2010",20
"307","182418","2014",20
"308","210150","1987",20
"309","267139","1958",20
"310","267139","1964",20
"311","762636","1992",20
"312","762636","1996",20
"313","180317","1986",19
"314","181226","1961",19
"315","182287","1964",19
"316","182287","1984",19
"317","182408","2002",19
"318","182408","2012",19
"319","182683","1979",19
"320","184182","2009",19
"321","210150","1997",19
"322","267139","1962",19
"323","762635","1967",19
"324","180286","2009",18
"325","180317","2007",18
"326","180317","2008",18
"327","181226","1963",18
"328","181578","1955",18
"329","182101","1972",18
"330","182408","2001",18
"331","183256","2010",18
"332","184182","1989",18
"333","262965","2000",18
"334","762635","1969",18
"335","762635","1970",18
"336","762636","1939",18
"337","762636","2001",18
"338","180286","1972",17
"339","180286","1974",17
"340","180317","1983",17
"341","180317","1987",17
"342","180317","2003",17
"343","182287","1951",17
"344","182287","1963",17
"345","182287","1983",17
"346","182408","2009",17
"347","183256","1968",17
"348","184182","1975",17
"349","262965","2003",17
"350","267139","1956",17
"351","267139","1959",17
"352","762636","1952",17
"353","762636","1995",17
"354","762636","1998",17
"355","180286","2008",16
"356","180317","1984",16
"357","180317","1998",16
"358","181226","1966",16
"359","181578","1964",16
"360","182101","1947",16
"361","182287","1952",16
"362","182287","1971",16
"363","182418","1998",16
"364","182683","1965",16
"365","182683","1977",16
"366","183256","1960",16
"367","183256","2011",16
"368","210150","1966",16
"369","210150","1973",16
"370","762636","1949",16
"371","180286","1966",15
"372","180286","1975",15
"373","180286","1979",15
"374","180286","2011",15
"375","180317","2012",15
"376","180924","1958",15
"377","180941","1972",15
"378","181226","1968",15
"379","181399","1958",15
"380","181399","1959",15
"381","182287","1949",15
"382","182287","1982",15
"383","183256","1964",15
"384","762635","1976",15
"385","762636","1994",15
"386","180286","1963",14
"387","180317","2002",14
"388","180924","1960",14
"389","180924","1961",14
"390","182101","1948",14
"391","182101","1964",14
"392","182287","1974",14
"393","182287","1981",14
"394","182418","1988",14
"395","182418","2003",14
"396","182418","2013",14
"397","182683","1971",14
"398","182683","1973",14
"399","183256","1982",14
"400","262965","1999",14
"401","267139","1960",14
"402","762636","0",14
"403","762636","1941",14
"404","180286","1980",13
"405","180286","1982",13
"406","180317","1985",13
"407","180924","1957",13
"408","182408","1982",13
"409","182418","2008",13
"410","182683","1963",13
"411","182683","1976",13
"412","183256","1963",13
"413","184182","1990",13
"414","210150","1971",13
"415","180317","1994",12
"416","180317","1999",12
"417","181399","1962",12
"418","181578","1957",12
"419","182101","1962",12
"420","182101","1973",12
"421","182101","1974",12
"422","182287","1961",12
"423","182418","1979",12
"424","182683","1964",12
"425","182683","1974",12
"426","183052","1969",12
"427","183256","1950",12
"428","184182","1950",12
"429","184182","1983",12
"430","210150","1970",12
"431","262965","2008",12
"432","267809","1994",12
"433","762636","1963",12
"434","180286","1967",11
"435","180286","2010",11
"436","180317","1993",11
"437","180924","1955",11
"438","180941","1961",11
"439","182081","0",11
"440","182101","1953",11
"441","182287","2009",11
"442","182418","2000",11
"443","182683","1987",11
"444","183256","2009",11
"445","210150","1963",11
"446","210150","1972",11
"447","210150","1999",11
"448","262965","1998",11
"449","267139","1965",11
"450","762636","1964",11
"451","180286","1964",10
"452","180317","1990",10
"453","180317","1996",10
"454","181226","1969",10
"455","182081","1950",10
"456","182081","1952",10
"457","182101","1951",10
"458","182101","1965",10
"459","182101","1967",10
"460","182101","1968",10
"461","182418","2001",10
"462","182683","0",10
"463","182683","1966",10
"464","183052","1974",10
"465","210150","1991",10
"466","762635","1985",10
"467","762636","1927",10
"468","762636","1937",10
"469","762636","1938",10
"470","762636","1954",10
